x1,y1,x2,y2,x3,y3,vL1,vLx1,vLy1,vGx1,vGy1,vL2,vLx2,vLy2,vGx2,vGy2,vL3,vLx3,vLy3,vGx3,vGy3,yaw1,pitch1,roll1,yaw2,pitch2,roll2,yaw3,pitch3,roll3,delta
100.10647583007812,-170.08377075195312,98.07398223876953,-170.08453369140625,33.16293716430664,-174.4423828125,38.079390616293516,38.079230665424355,-0.02293538763046937,10.577438354492188,0.059996094554662704,38.080099178450574,38.07727006816621,-0.01654515447498587,10.577667236328125,0.0540497861802578,28.69749744153611,28.697492079511214,8.636284523325503e-06,7.971421241760254,0.041075147688388824,0.0062743862021320184,0.002837419470418014,2.144794355166911e-05,0.005401301608114516,0.01218974499980773,-0.01173175619371976,0.0051524541713818305,0.0006122588490703591,-5.326321227737852e-07,-0.0006733202608302236
100.63633728027344,-170.0807342529297,98.60382843017578,-170.08140563964844,33.56622314453125,-174.44032287597656,38.19671999235166,38.19655899365341,-0.022861817889589162,10.610029220581055,0.060199107974767685,38.197451311255655,38.19461352805817,-0.01694580880568224,10.61026382446289,0.054372891783714294,29.26273431744659,29.262728745095597,9.999924682850338e-06,8.128429412841797,0.04188182204961777,0.0062723212119899065,0.0028436183419592283,2.1437022461841247e-05,0.005423967605704612,0.012186407726066724,-0.011834021579578802,0.005152123356840173,0.0006177425162172654,-5.326323450052642e-07,-0.0006625799578614533
101.1678237915039,-170.07769775390625,99.13529968261719,-170.0782928466797,33.976253509521484,-174.43820190429688,38.31353496837258,38.31337291900782,-0.022700823612623895,10.642477035522461,0.060430292040109634,38.314241098581924,38.31139721907093,-0.017161322383944116,10.642704010009766,0.05473316088318825,29.694591966546227,29.694586310759025,1.8847985277850358e-06,8.248388290405273,0.04249761626124382,0.006270718633998005,0.002850055441582329,2.1562211676474534e-05,0.005445292139925311,0.012182711549756938,-0.011936288005735145,0.005152123356840173,0.0006177425162172654,-5.326323450052642e-07,-0.0006531408871524036
101.70091247558594,-170.0746612548828,99.66838836669922,-170.0751495361328,34.39326858520508,-174.43605041503906,38.42982643052572,38.42966313677611,-0.022823981797311127,10.674779891967773,0.06057966873049736,38.43055380575711,38.42770187409767,-0.01724427638383458,10.67501163482666,0.05509987100958824,30.246143812366107,30.246138046826193,-6.924206277754916e-06,8.401595115661621,0.04328451678156853,0.006268941286059568,0.002856492801279755,2.1556926884913184e-05,0.005463690837987476,0.01217889677955486,-0.012035356557988793,0.005152123356840173,0.0006177425162172654,-5.326323450052642e-07,-0.0006634091259911656
102.23564147949219,-170.07164001464844,100.20308685302734,-170.072021484375,34.81690216064453,-174.43389892578125,38.54561786955519,38.54545355478259,-0.02273586443206572,10.70694351196289,0.06078874319791794,38.546321259409176,38.54346345492234,-0.017153789990902783,10.707167625427246,0.05549921095371246,30.672803483424804,30.672797740298833,1.3490235487888078e-05,8.520110130310059,0.04389273375272751,0.0062673506714866255,0.002862930160977181,2.1656118826179494e-05,0.0054806721309772835,0.012175082009352781,-0.012132828253885692,0.005151176686296433,0.0006121396700108348,-1.0652642455475704e-06,-0.0006527670775540173
102.77195739746094,-170.068603515625,100.73941040039062,-170.06890869140625,35.24746322631836,-174.43165588378906,38.66089998895067,38.660734351626665,-0.02284623272805072,10.73896598815918,0.060938604176044464,38.661591056889975,38.658726142428925,-0.016926532873186226,10.739185333251953,0.05590585991740227,31.22008776335251,31.2200819172923,3.7569701857097445e-06,8.672131538391113,0.0446731261909008,0.006265471894561359,0.002869248146559339,2.161582559224901e-05,0.005494785324308752,0.01217150650752989,-0.01222550625982045,0.005151176686296433,0.0006121396700108348,-1.0652642455475704e-06,-0.0006608181865885854
103.30988311767578,-170.06558227539062,101.2773208618164,-170.06573486328125,35.684654235839844,-174.42941284179688,38.77568215842976,38.77551554112506,-0.02270701496276364,10.770849227905273,0.06115174666047096,38.77635931234393,38.773488321729545,-0.016590993136748725,10.771063804626465,0.05629565939307213,31.65006740616503,31.6500615539079,1.5151004275109364e-05,8.791568756103516,0.045285914093256,0.006263123423404775,0.0028754470181005533,2.1514071512513316e-05,0.005504653584504257,0.012167929965409698,-0.012309661109969653,0.005150536903456434,0.0006083249648273377,-1.0652644360316953e-06,-0.0006488102371804416
103.84937286376953,-170.06256103515625,101.8167953491211,-170.06263732910156,36.128807067871094,-174.42713928222656,38.88996882913112,38.88980092238149,-0.022778516926284124,10.802595138549805,0.06130998954176903,38.890678232985444,38.8877984831172,-0.016196521305490746,10.802817344665527,0.05670637637376785,32.199404781085406,32.19939882626912,5.318720372390268e-06,8.944160461425781,0.04606911912560463,0.006261205635330728,0.0028817652637570363,2.1668025353880196e-05,0.0055148667032549805,0.012163995561018026,-0.012394351713228774,0.005150536903456434,0.0006083249648273377,-1.0652644360316953e-06,-0.0006549982354044914
104.39046478271484,-170.05950927734375,102.35787963867188,-170.05950927734375,36.57965087890625,-174.4248046875,39.003762587931156,39.00359367213146,-0.022625107308959388,10.834203720092773,0.0615398995578289,39.00441766432052,39.00153303227546,-0.015735758871065108,10.834409713745117,0.05715388059616089,32.636364260637386,32.6363582248246,-4.704602738999318e-06,9.065536499023438,0.046691492199897766,0.006260227755867965,0.002888083249339194,2.220458916423407e-05,0.005526842605781931,0.012160420059195135,-0.01248330129363742,0.005150536903456434,0.0006083249648273377,-1.0652644360316953e-06,-0.0006406970205716789
104.93312072753906,-170.05638122558594,102.9005355834961,-170.05630493164062,37.03752517700195,-174.42245483398438,39.11706055755299,39.11689036394261,-0.022748909181660577,10.86567497253418,0.061700720340013504,39.11773610041056,39.11484391016849,-0.015108780122859143,10.865884780883789,0.05766734480857849,33.18866454554003,33.18865835166478,1.7024088361650667e-05,9.218951225280762,0.04747868329286575,0.006260063388894436,0.002894163006839466,2.2817809881941552e-05,0.005540527716774116,0.012156963151264535,-0.01257438036262083,0.00514955850384502,0.000611066798400791,-1.0652644360316953e-06,-0.0006487364880740643
